Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease
12-08-16,36.2,28.5,15.2,97,90,8,7,3.5,110,280,3
13-08-16,2.6,27.9,17.3,88,88,5,6,6.5,230,250,2
14-08-16,24.2,28,15.5,94,91,6,7,6,230,270,3
15-08-16,10.5,27.1,15,93,95,7,8,4,120,290,3
16-08-16,32,28.1,15.2,94,88,8,7,1.2,310,250,3
17-08-16,6.6,29.1,16.9,90,96,6,6,3,240,300,3
18-08-16,31.9,28.3,15,97,90,8,7,0.1,290,240,3
19-08-16,37.8,29.5,15.1,97,86,8,5,7.5,120,310,3
20-08-16,1,29.1,17.3,90,95,4,8,8.7,60,300,2
21-08-16,3.1,28,16.1,94,86,7,7,0,110,290,2
22-08-16,22.7,30,15.6,94,82,8,4,3.2,70,280,2
23-08-16,4,28.4,16.3,96,89,8,8,5.5,200,250,2
24-08-16,33.7,30.1,16.1,95,85,5,6,6.3,140,240,3
25-08-16,56.1,28.4,15.4,96,92,8,8,0.3,350,280,3
26-08-16,7.8,28.1,16,90,94,8,8,4.5,200,270,3
27-08-16,2.5,28.7,16.2,93,89,8,7,3.5,240,270,2
28-08-16,13.6,28,16,93,88,8,8,1,180,230,2
29-08-16,11.3,27.6,15.4,94,95,8,8,0.1,200,230,2
30-08-16,11.8,26.8,15,96,97,8,8,0,190,300,2
31-08-16,10.7,24.7,24.1,94,95,8,8,0,250,310,2
01-09-16,7.1,27.1,15,96,93,8,8,0.2,80,240,2
02-09-16,2.6,27.8,15,96,91,8,8,0,90,180,2
03-09-16,7.5,27.5,15.2,94,94,7,8,5.4,120,240,2
04-09-16,2.7,28.2,15.8,93,86,8,8,7,120,240,2
05-09-16,4.5,29.3,16.2,91,93,5,8,6.5,150,210,2
06-09-16,34,28.6,15.7,96,91,8,8,2.8,100,220,2
07-09-16,2.5,28.5,17,89,88,6,8,4,120,180,2
08-09-16,1.3,29.1,15.3,92,86,8,4,3.8,70,200,2
09-09-16,0,30.4,17,89,82,4,3,8,40,250,2
10-09-16,1.6,29.3,17.2,87,81,4,2,8,30,270,2
11-09-16,0,29,17,93,83,5,4,5.8,100,240,2
12-09-16,0.4,28.5,16.5,93,89,6,6,8.5,80,170,2
13-09-16,6.5,29.3,16.5,90,90,4,5,3.4,110,280,2
14-09-16,17.5,28.6,16.3,93,89,6,6,7.7,100,300,2
15-09-16,13,28.1,16,89,85,8,8,2,320,290,2
16-09-16,15.7,27.9,15,95,96,8,8,0,200,310,2
17-09-16,12.2,28.3,16,93,91,6,7,7.5,120,290,2
18-09-16,4.7,28.3,16.3,91,94,5,8,6,90,250,2
19-09-16,8.2,30,17.1,91,89,5,6,7.5,100,300,2
20-09-16,0,30.1,16.3,90,89,5,7,8.4,80,290,2
21-09-16,7.5,29,16,93,89,7,8,4.5,280,270,2
22-09-16,50.7,27.5,15.8,94,97,8,8,0,150,290,2
23-09-16,5.2,27,14.6,98,97,8,8,0,280,230,2
24-09-16,61.6,26.3,14.9,94,94,8,8,1.5,340,240,2
25-09-16,20.1,26.8,15,98,91,8,8,0,310,220,2
26-09-16,1.8,29.1,16,91,91,8,5,4,300,290,2
27-09-16,2,29,15.8,93,93,8,8,4,280,290,2
28-09-16,0,28.4,16.1,94,91,8,8,3.5,290,280,2
29-09-16,2.5,29.5,17.5,90,89,6,7,7,310,290,2
30-09-16,0.4,29.5,17,89,89,3,4,7.8,110,310,2
01-10-16,0,30.8,16.7,92,83,4,2,8.6,80,190,2
02-10-16,1.6,31.2,17.5,90,88,3,1,7,90,280,2
03-10-16,0,30.8,17.5,82,86,2,0,8.7,160,240,2
04-10-16,0,31.5,17.8,86,87,0,2,8,180,200,1
05-10-16,0,31.3,17.4,88,74,6,2,8,70,260,1
06-10-16,10.8,30.3,15,96,78,8,3,7.3,40,300,1
07-10-16,0,29.6,16.5,88,94,4,8,4.4,140,230,1
08-10-16,0.8,28.9,16.2,95,87,8,8,5.3,130,270,1
09-10-16,0,29.6,16,96,88,8,4,7,170,240,1
10-10-16,2,28,16,96,95,6,8,2.4,90,300,1
11-10-16,14.6,27.8,16.4,97,95,6,8,0,130,270,1
12-10-16,10.1,30,16.7,95,86,8,6,4,100,250,1
13-10-16,3.6,30.4,17,98,89,8,8,2.4,130,300,1
14-10-16,1.8,31.5,17.2,92,85,4,4,7,90,260,1
15-10-16,0,32,17,91,75,2,0,7.6,315,270,1
16-10-16,0,33.1,18,85,70,0,0,8.6,180,290,1
17-10-16,0,32.1,18.4,89,78,0,0,9.8,150,240,1
18-10-16,0,31.8,17.9,84,78,0,0,9,130,290,1
19-10-16,0,31.9,18.3,85,75,0,0,9,70,300,0
20-10-16,0,30.8,18,79,72,0,0,8,50,280,0
21-10-16,0,31.4,17.5,87,74,0,2,9,70,270,0
22-10-16,0,31.4,18.1,88,74,0,2,8.6,110,290,0
23-10-16,0,30.6,18,90,78,0,0,8.1,70,250,0
24-10-16,0,30,17.3,89,76,2,0,7.6,50,220,0
25-10-16,0,31.4,17.8,88,80,0,0,7.5,120,240,0
26-10-16,0,32.5,17.5,91,89,0,0,8,40,250,0
27-10-16,0,31.6,18,94,87,0,0,9,90,280,0
28-10-16,0,33,18.2,90,73,0,2,7.9,130,260,0
29-10-16,0,31,18.6,91,79,0,2,9.2,90,280,0
30-10-16,0,30.6,17.9,90,80,0,4,8.3,110,240,0
31-10-16,1.2,31,18,91,82,0,3,8.5,140,250,0
01-06-17,9.1,29.6,17.3,94,74,6,6,0,110,200,0
02-06-17,5.9,30.6,17.8,91,94,4,8,1,100,180,0
03-06-17,10.6,32.5,19,85,86,4,6,5.8,140,210,0
04-06-17,15.6,30.8,18.8,90,88,4,6,3.6,140,190,0
05-06-17,11.4,32.6,18.4,91,77,6,8,4.5,110,220,0
06-06-17,10,31.2,17.8,95,92,6,8,2.5,320,210,0
07-06-17,73.6,29.4,16.5,96,78,8,6,0,140,280,0
08-06-17,5.2,31,17,93,77,6,4,1,110,250,0
09-06-17,44.7,27.4,16.4,95,88,8,8,0,180,210,0
10-06-17,132.5,28.8,17.8,90,100,8,8,0,200,320,0
11-06-17,182,26.8,16,100,100,8,8,0,170,220,0
12-06-17,73,27.8,15.8,100,100,8,8,0,130,240,0
13-06-17,10.3,31,17.6,95,91,6,6,1.2,80,230,0
14-06-17,17.1,31.2,17,95,74,8,4,4.8,180,220,0
15-06-17,5,31,18.2,95,87,5,6,0,240,260,0
16-06-17,96.6,27.4,17.2,100,94,8,8,0,310,140,0
17-06-17,9.8,30.6,17.5,93,85,8,6,0,290,250,0
18-06-17,4.6,31.5,18.6,93,82,8,4,4.5,110,270,0
19-06-17,6,30.4,19,90,79,4,4,0,310,250,0
20-06-17,40.4,31.6,18.2,97,79,8,8,0,290,240,0
21-06-17,18,30,17.8,95,84,8,8,0,330,300,0
22-06-17,36.4,31.2,18.2,93,67,8,8,0,120,250,0
23-06-17,25,32,19.2,91,73,8,8,3.8,230,240,0
24-06-17,118.2,30,17.4,100,100,8,8,0,170,180,0
25-06-17,84.4,27.8,16.4,100,100,8,8,0,110,220,0
26-06-17,85,30.6,17.6,97,92,8,8,0,190,290,0
27-06-17,32.4,30.8,18,91,86,8,8,0.8,100,180,1
28-06-17,65.8,29.5,17.5,93,83,8,8,0.5,130,180,1
29-06-17,73.2,29,19.2,96,96,8,8,0,170,90,1
30-06-17,46.4,30.6,18.5,97,89,8,8,0.9,160,240,1
01-07-17,9,31,19,94,81,6,8,1.7,70,200,1
02-07-17,33,29.6,18.2,92,89,8,6,2,110,290,1
03-07-17,39,29.2,20,91,97,6,8,0,130,100,1
04-07-17,5,31,20.8,93,84,8,8,0.5,80,220,1
05-07-17,36.2,30.4,21.4,90,78,8,4,1.2,160,270,1
06-07-17,21.7,30.4,21,88,78,6,6,3.2,210,250,1
07-07-17,4.7,30,20.4,91,87,5,6,0,140,230,1
08-07-17,20.6,29.8,20,90,92,8,8,0.5,120,230,1
09-07-17,25,30,20.6,96,89,8,8,1.9,120,220,1
10-07-17,30.7,31,19.8,95,91,8,8,0,110,200,1
11-07-17,41.4,29.2,20.4,97,92,8,8,1,130,240,1
12-07-17,4.6,30.6,21,87,84,6,7,0.8,40,230,1
13-07-17,52.7,27.6,19.5,97,97,8,8,0,70,160,1
14-07-17,139.9,26.5,18,100,100,8,8,0,320,60,1
15-07-17,44.9,27,19.6,100,97,8,8,0,150,130,2
16-07-17,4.7,29,20,95,94,6,8,1.2,250,110,2
17-07-17,7.2,30.5,21.5,86,93,6,8,4.7,100,300,2
18-07-17,40.1,30,21,91,89,8,8,0,190,220,2
19-07-17,77.1,28.6,19,100,95,8,8,0,320,230,2
20-07-17,88.3,29.9,15.5,100,85,8,8,1.8,150,210,2
21-07-17,35.4,30.3,18.1,88,82,8,6,1.2,230,250,2
22-07-17,13.9,31,19,88,81,4,4,8,140,230,2
23-07-17,12.5,30.2,20,97,85,8,6,7.6,120,250,2
24-07-17,14.1,30.4,19.2,94,76,6,4,3.8,310,260,2
25-07-17,7.2,31.8,20,91,81,4,6,6.6,160,240,2
26-07-17,14.5,30.6,19,79,100,4,7,6,270,230,2
27-07-17,4.4,30.2,21.4,94,87,6,8,4,150,270,2
28-07-17,18,30,19.5,90,84,8,6,3.8,230,310,2
29-07-17,11.9,29.8,20.4,91,91,4,8,1.6,170,230,2
30-07-17,15.4,30.4,20.2,96,94,8,8,5.5,110,310,2
31-07-17,7.7,29.4,21.4,88,94,6,8,3.4,70,180,2
01-08-17,21.5,31.5,19.6,94,79,8,2,6.4,310,340,3
02-08-17,1.2,32,20,89,72,6,5,8.5,290,270,2
03-08-17,32.7,31,19,96,80,8,4,4,210,250,3
04-08-17,82.9,28.6,18,100,97,8,8,0,310,300,3
05-08-17,21.8,29.5,20.6,91,94,8,8,1.4,330,240,3
06-08-17,12,30,18.6,97,92,8,6,4.5,270,320,3
07-08-17,10.5,29.6,17.8,96,83,8,6,3,130,330,3
08-08-17,10.2,30.6,20.4,89,81,8,4,4,90,260,3
09-08-17,1.7,31,21,89,84,6,8,2.6,250,280,2
10-08-17,33,30.5,19.8,95,82,8,4,4.1,160,230,3
11-08-17,1.9,30,20.5,89,92,8,8,3.7,250,230,2
12-08-17,56.3,30.6,19,95,86,8,6,2,200,270,3
13-08-17,0,29.4,20.5,92,94,4,6,2.2,120,250,2
14-08-17,0,30.4,21.6,92,84,5,4,0.5,70,280,2
15-08-17,0,31.2,20.8,91,89,5,4,6,110,270,2
16-08-17,12,29.6,21.4,94,93,6,6,2,150,200,2
17-08-17,13.4,29,19.4,92,91,6,8,2.8,130,240,2
18-08-17,54.9,30,19,93,94,8,8,3.5,330,220,2
19-08-17,109.5,27.6,18.4,100,100,8,8,0,310,180,2
20-08-17,49,28.5,18.8,93,81,8,8,0,330,230,3
21-08-17,32.6,29.8,19.4,95,91,8,8,3.5,350,250,3
22-08-17,24.7,29,18.5,94,94,8,8,3.5,130,200,3
23-08-17,33.3,29.8,19.5,89,94,6,8,3.8,110,210,3
24-08-17,3.5,29.5,20.2,91,95,8,8,0.6,70,240,2
25-08-17,4.8,30,19.8,94,91,8,8,0.2,110,250,2
26-08-17,63.1,29,18,93,92,8,8,0,230,240,3
27-08-17,122.8,28.2,17,100,100,8,8,0,220,340,3
28-08-17,45.9,27,17.6,100,96,8,8,0,180,220,3
29-08-17,51.7,28,18.4,97,98,8,8,0,190,300,3
30-08-17,39.1,29.7,18,91,89,4,2,6.6,250,210,3
31-08-17,4,30.4,18.7,92,84,5,3,7,200,290,3
01-09-17,0.6,31,19.8,90,82,3,2,9.6,290,260,2
02-09-17,0,31.8,20.5,91,82,4,4,4,320,300,2
03-09-17,0,32,19.5,89,83,2,3,6,80,250,2
04-09-17,0,32.4,19.8,91,79,6,4,3.8,50,300,2
05-09-17,0,31.4,21.4,89,82,4,2,2.8,340,290,2
06-09-17,0,31.8,21,89,89,2,8,4,300,270,2
07-09-17,0,32,21.6,89,88,2,8,4,130,310,2
08-09-17,0.7,30.6,21,93,91,3,8,6.6,110,230,2
09-09-17,0,31.5,22,82,88,2,8,3,160,200,2
10-09-17,1,30,19.5,90,89,8,8,2,130,220,1
11-09-17,0,32.2,21.6,88,81,2,6,5,170,240,1
12-09-17,0.6,33.5,22,84,77,2,4,6,110,210,1
13-09-17,9.3,33,21.4,84,75,6,6,5.6,50,230,1
14-09-17,75.4,31.2,19,89,87,8,8,3,40,210,1
15-09-17,1.2,31.6,19,86,72,8,4,3.2,140,200,1
16-09-17,60.2,27.4,18.2,96,95,8,8,0,110,230,1
17-09-17,64.7,29.6,17.6,100,92,8,8,0,150,250,1
18-09-17,7,28,19.4,90,85,7,8,1.5,190,240,1
19-09-17,35,30.6,17.5,92,84,8,4,8,230,290,2
20-09-17,4.9,30.4,17,93,78,6,6,5.5,170,250,2
21-09-17,15.7,29.5,17.4,96,78,8,4,2,330,260,2
22-09-17,3,31,18.6,93,70,6,2,8.6,120,270,2
23-09-17,0,31.6,18.5,90,76,6,5,9,100,290,1
24-09-17,0,32,19.4,89,70,4,2,7,150,220,1
25-09-17,27.3,28.9,18,93,85,8,5,1,170,30,1
26-09-17,2.8,30.4,17.8,92,85,8,8,0,190,270,1
27-09-17,9.3,30.5,18.2,96,95,8,8,0.5,100,240,1
28-09-17,49.7,28.5,19.5,93,95,6,8,0,160,210,1
29-09-17,20,28,19,95,92,8,8,0,120,200,2
30-09-17,15.4,29.8,19.4,95,92,8,8,0.5,60,340,2
01-10-17,0.4,28,20,90,89,8,8,1.5,180,210,2
02-10-17,14,30,19.2,94,89,6,8,0,90,240,2
03-10-17,12.4,30.4,18.6,92,80,8,6,4.2,130,200,2
04-10-17,0,31.5,19.5,90,74,8,4,4.5,70,190,1
05-10-17,0,31.2,20.4,88,76,6,2,1,140,240,1
06-10-17,24.7,31.8,19,94,85,6,8,1.4,200,220,1
07-10-17,94,28,18.5,97,78,5,4,5.5,100,200,2
08-10-17,0,32.2,19.8,89,82,3,4,5,60,230,1
09-10-17,4.6,30.6,17.6,93,76,8,8,1.3,135,200,1
10-10-17,0.6,32,20,89,73,4,2,5.2,50,190,1
11-10-17,15.4,32.2,19.4,91,73,6,0,6.7,90,230,1
12-10-17,0,32.4,19.8,91,77,3,0,3.9,140,190,1
13-10-17,0,34.2,18.6,92,74,6,0,4.6,135,230,1
14-10-17,5,30.5,19,90,86,8,8,2.7,120,200,1
15-10-17,41.5,29.6,18,95,89,8,8,1.2,140,210,1
16-10-17,2,30.2,18.4,93,82,8,6,0.8,45,220,1
17-10-17,0,32,20,85,78,4,0,2.5,100,180,1
18-10-17,0.4,31,19.5,89,80,2,0,5,110,170,1
19-10-17,0,33,17.6,85,61,6,2,5.4,112,67,1
20-10-17,0,32,20,88,65,6,0,6,90,292,1
21-10-17,0,33,19.8,92,67,6,4,8.4,110,240,1
22-10-17,0,32.6,19,92,70,3,0,7.9,120,190,1
23-10-17,0,31.6,17.8,93,61,2,0,9.7,60,230,1
24-10-17,0,32.5,18.4,90,64,3,0,8.9,30,250,1
25-10-17,0,33,19,90,71,0,4,6.5,310,220,0
26-10-17,3.7,32.2,18.6,93,77,6,8,3.5,60,200,0
27-10-17,0,32,19.4,91,73,4,2,6.6,80,270,0
28-10-17,16.7,33.5,18,90,59,4,2,9,320,240,0
29-10-17,0,34.5,19.5,89,69,2,0,9.5,40,280,0
30-10-17,0,35,20.6,85,61,0,0,9,50,290,0
31-10-17,0,34.8,19.2,81,49,2,4,6,30,130,0
01-06-18,0,32,19.8,89,79,6,6,3,170,240,0
02-06-18,1.1,33,19.8,91,73,5,5,5,130,250,0
03-06-18,13,29.8,18.6,92,89,6,8,0.8,120,225,0
04-06-18,3.7,30.5,20,89,79,5,4,1,150,220,0
05-06-18,0,31,19.5,94,81,7,8,2.9,180,230,0
06-06-18,11,32,19.2,91,78,7,4,4,150,200,0
07-06-18,21.2,27,17,98,97,8,8,0,130,200,0
08-06-18,135.8,27.5,15,100,92,8,8,0,240,220,0
09-06-18,81.2,29.8,18,93,94,8,8,0,290,200,0
10-06-18,34.6,30.8,17.2,97,91,8,8,0.5,220,230,0
11-06-18,40.2,30.4,19,96,89,8,8,0.6,220,240,0
12-06-18,4.8,31.5,20.5,94,79,8,7,2.8,180,230,0
13-06-18,0.5,31.5,20.5,94,79,8,7,2.8,180,230,0
14-06-18,30.9,32,19.6,85,79,8,8,2.8,250,290,0
15-06-18,6,30,19.5,91,96,8,8,0.5,260,140,0
16-06-18,5.4,31.8,19,88,92,6,5,4.8,150,220,0
17-06-18,23.9,29.8,20,97,94,8,8,0.7,135,240,0
18-06-18,27.3,31.2,20.8,95,79,7,4,3.7,210,210,0
19-06-18,107,26,17.5,100,97,8,8,0,250,230,0
20-06-18,48.8,26.6,18.2,99,98,8,8,0,150,170,0
21-06-18,55,25.6,21,98,96,8,8,0,120,280,0
22-06-18,10.3,25.8,19.5,95,98,8,8,0,170,160,0
23-06-18,39.4,26,19,100,96,8,8,0,130,120,0
24-06-18,31.2,29,20.6,100,96,8,8,0,200,210,0
25-06-18,50.9,27.5,18.5,100,94,8,8,0,240,200,0
26-06-18,107.2,27.6,19,100,92,8,8,0,120,230,0
27-06-18,20.8,29.5,20.6,100,92,8,8,0,140,240,0
28-06-18,52.9,25,20,94,100,8,8,0,240,100,1
29-06-18,44.1,25.6,20.2,100,98,8,8,0,180,160,1
30-06-18,5.7,27,22,98,94,7,8,0,150,220,1
01-07-18,2.6,29.6,21,95,92,7,8,5,180,210,1
02-07-18,4.1,28.6,21.2,95,83,6,8,0.8,150,320,1
03-07-18,3.4,30.2,21.5,91,82,6,5,1,130,210,0
04-07-18,12.2,30.4,22,94,79,7,6,0.5,180,230,0
05-07-18,22,30.6,21.2,88,89,7,6,4.3,170,240,0
06-07-18,86.1,25,20,97,100,8,8,0,270,60,1
07-07-18,185,24.8,18.5,100,100,8,8,0,310,180,1
08-07-18,48.2,28,19,100,92,8,8,0,240,250,1
09-07-18,28.2,30,20.4,95,97,8,8,1,310,280,1
10-07-18,43.6,29.4,20,98,89,8,8,0,240,230,1
11-07-18,38.6,29.8,20.6,98,89,8,8,0.5,230,240,1
12-07-18,36.9,28.8,21,92,98,7,8,0.4,250,270,1
13-07-18,44.8,29.4,19.6,94,89,8,8,0,240,290,1
14-07-18,55.4,29,19,95,86,8,8,0,250,240,1
15-07-18,8.8,30,20.8,95,87,8,6,1.5,270,220,1
16-07-18,13.7,29,21.4,94,84,8,8,0.2,230,270,1
17-07-18,29.6,29.4,21.8,92,89,7,8,0.8,225,280,1
18-07-18,50,28.4,20.5,97,92,8,8,0.1,230,260,1
19-07-18,75.1,29.6,22,92,81,8,8,1,250,240,2
20-07-18,102.4,27.2,19.2,96,98,8,8,0,230,120,2
21-07-18,31.4,29,19.8,97,92,8,8,1.5,210,200,2
22-07-18,8,29.6,21.8,94,91,8,8,2.3,230,250,2
23-07-18,13.7,29.2,21.5,91,81,8,6,0.8,240,230,2
24-07-18,17.5,29.5,22,89,86,8,8,0.5,240,260,2
25-07-18,2.2,30,22.4,94,77,8,7,4.8,270,270,2
26-07-18,9,30.2,22.4,92,75,8,8,6.7,280,270,2
27-07-18,9.7,29.8,21,91,80,8,8,3,250,240,2
28-07-18,14.1,30.2,22.4,95,80,8,8,5.8,220,210,2
29-07-18,0.8,30.5,23,89,84,8,8,4.1,230,240,2
30-07-18,12.8,29.8,22.5,94,81,8,8,6.9,280,290,2
31-07-18,14.7,30.2,22,92,87,7,8,4.3,240,290,2
01-08-18,2.4,30,21.5,94,79,6,8,1.2,230,225,2
02-08-18,71.9,29.8,22,92,95,8,7,1.8,240,310,2
03-08-18,11.8,30,22.4,94,91,6,6,4.1,260,310,2
04-08-18,25.2,29.6,21.8,94,81,7,8,2.2,280,270,2
05-08-18,3.7,30.3,22.5,89,81,8,5,3.2,280,270,2
06-08-18,1,29.8,23,91,78,8,7,2.5,240,230,2
07-08-18,8.8,29.4,22.4,92,86,4,8,0.7,220,225,2
08-08-18,9,29,21,96,83,8,8,0,220,230,2
09-08-18,14,30.2,22,94,87,8,8,2.8,225,230,2
10-08-18,34.9,27.8,20.6,97,98,8,8,0,310,280,2
11-08-18,43,28,19.8,96,87,8,8,0.3,270,260,2
12-08-18,40.3,27.8,20.2,96,94,8,8,0,190,230,2
13-08-18,112.4,25.5,18.5,100,96,8,8,0,270,170,2
14-08-18,179,25.8,19.5,98,100,8,8,0,250,260,2
15-08-18,48.5,27.6,22,98,98,8,8,0,280,260,2
16-08-18,52.5,28.2,22,100,91,8,8,0.3,250,230,3
17-08-18,16.3,28.4,21.6,94,90,8,6,0.1,240,250,3
18-08-18,24.8,29,22.5,91,85,6,5,2.3,260,250,3
19-08-18,40.7,29.2,22.4,97,93,8,6,0,280,250,3
20-08-18,10.2,28.8,22,95,87,8,8,0,270,250,3
21-08-18,14.1,29,22.5,94,95,8,7,4.2,220,230,3
22-08-18,16.9,28.5,22.1,94,95,6,8,3.9,225,210,3
23-08-18,22.5,29,22.4,95,81,5,8,2.5,160,260,3
24-08-18,17.9,29.5,21.8,96,77,8,8,2,210,280,3
25-08-18,2.8,29.6,22.2,92,80,7,6,6,280,270,2
26-08-18,23.2,29.4,22.5,96,91,8,6,1.4,160,270,3
27-08-18,41.4,29.2,21.8,92,78,8,5,3.4,290,310,3
28-08-18,9.8,29.6,20.5,90,79,8,7,5.8,300,280,3
29-08-18,23.4,29.2,21.6,94,86,8,8,5,150,280,3
30-08-18,25,28.6,21,98,94,8,8,0.1,250,310,3
31-08-18,4.7,29.6,22.4,94,78,8,7,6.5,220,270,3
01-09-18,4.2,30,23,91,81,8,6,8.3,240,250,3
02-09-18,0.4,30.2,22.6,96,80,7,5,3.2,230,260,2
03-09-18,4.9,30,22.8,91,73,8,6,8,230,270,2
04-09-18,0,30.2,21.4,83,74,4,3,7.7,45,270,2
05-09-18,0.4,30,21,90,73,8,5,3,60,280,2
06-09-18,5.8,29.7,22.4,85,81,7,8,7.2,50,280,2
07-09-18,1,29.8,22,92,81,8,7,2,170,280,2
08-09-18,13.6,29.6,21.5,92,70,8,3,8.6,170,220,2
09-09-18,0,30.4,20.1,86,70,5,3,8.5,130,210,2
10-09-18,0,30.8,20.6,80,65,4,2,9.5,50,300,2
11-09-18,0,31,22.6,78,67,3,6,7.5,40,280,2
12-09-18,0,31.2,22,77,65,0,2,9.2,30,290,2
13-09-18,0,31,20.6,79,76,0,0,8.5,40,230,2
14-09-18,0,31.2,21.5,77,68,0,0,9.3,20,260,2
15-09-18,0,31.6,22.4,78,67,0,0,9,80,280,2
16-09-18,0,31.5,22.4,75,68,0,0,9,340,310,1
17-09-18,0,31.2,23,91,72,0,0,8.4,280,280,1
18-09-18,0.4,32,22.8,86,68,0,0,8,340,280,1
19-09-18,0,31.2,23,91,64,4,0,9,70,280,1
20-09-18,0,31,21.6,79,72,7,8,7.8,290,280,1
21-09-18,0,31.2,22,78,74,3,0,8,230,250,1
22-09-18,0,32,23,80,60,2,0,9.6,110,240,1
23-09-18,0,32.4,23.4,79,67,0,0,8,120,250,1
24-09-18,0,32,23.6,83,67,0,0,4.9,130,290,1
25-09-18,0,31.8,23.2,81,69,0,0,8,280,270,1
26-09-18,0.4,33,21.4,85,73,0,8,7,40,250,1
27-09-18,71.8,30.2,21.4,99,71,8,5,3,180,230,1
28-09-18,0,31.6,22.4,79,67,3,4,5.6,45,280,1
29-09-18,5.2,30.4,26.5,91,73,7,4,3.8,150,250,1
30-09-18,3.1,31.4,26.5,92,67,5,4,9.1,50,290,0
01-10-18,0,33,22.5,73,74,0,3,8.1,320,220,0
02-10-18,1.4,32.6,22.4,94,93,6,3,7.4,150,200,0
03-10-18,0,32.8,22.4,91,93,2,8,4,40,280,0
04-10-18,6.6,33.4,23,91,79,4,8,5,50,230,0
05-10-18,12.4,32.2,22.4,91,75,6,6,3,110,240,0
06-10-18,12.2,32.8,23,95,76,5,2,4.8,70,260,0
07-10-18,1,31.6,22.8,88,80,4,2,7,310,240,0
08-10-18,0,32,23,86,74,0,0,5.8,170,210,0
09-10-18,25.4,30.8,22.5,91,78,5,6,6.7,40,220,0
10-10-18,0,31.8,22.8,85,78,3,2,7.4,40,250,0
11-10-18,0,32.5,23,91,75,3,0,7.6,110,210,0
12-10-18,0,32.8,22.6,90,72,2,3,7.3,60,250,0
13-10-18,0,33,23.5,89,74,0,0,4.7,340,250,0
14-10-18,0,32.8,23,89,72,0,0,7,80,230,0
15-10-18,0,30,23,92,89,7,6,1.5,120,260,0
16-10-18,0.5,32,23.2,91,91,4,8,1.8,150,240,0
17-10-18,17.6,30.2,22.4,94,90,6,4,5.3,170,250,0
18-10-18,2,32,22,90,77,5,0,9.3,200,290,0
19-10-18,0,32.8,22.5,89,86,2,2,4.8,170,200,0
20-10-18,1,29.6,23,94,85,6,8,2.6,150,220,0
21-10-18,0.5,32.2,21,91,80,3,0,4.5,290,310,0
22-10-18,0,34.2,20.8,92,55,2,0,10,80,270,0
23-10-18,0,33,21.2,90,62,0,0,9.5,150,280,0
24-10-18,0,34.5,22.6,88,56,0,0,9.3,160,260,0
25-10-18,0,34.2,23,83,65,0,0,9,130,260,0
26-10-18,0,33.5,23.2,86,72,0,0,9.6,40,250,0
27-10-18,0,35.8,20.9,83,64,2,0,10.5,60,220,0
28-10-18,0,35.6,18,94,69,0,0,10.2,70,170,0
29-10-18,0,35.6,17.4,94,60,0,0,10.3,210,250,0
30-10-18,0,34.8,16.8,96,36,2,0,10,60,180,0
31-10-18,0,33.6,17.4,95,56,0,0,9.8,160,210,0
01-06-19,0,35.2,24.5,85,62,6,0,6,70,270,0
02-06-19,0,34.8,25.6,78,60,2,2,6.4,30,220,0
03-06-19,2.8,33,23.4,95,67,8,2,2.9,160,230,0
04-06-19,0,34.2,24.5,76,65,3,0,4.8,60,270,0
05-06-19,0,33.4,24.7,76,65,3,6,1,40,240,0
06-06-19,8.6,33.6,23.8,85,82,8,0,1.5,230,225,0
07-06-19,0,33.8,24,82,64,1,0,4.9,40,310,0
08-06-19,0,36,25,82,61,6,0,6.1,90,290,0
09-06-19,0,35.4,24.6,72,66,0,4,6.2,130,230,0
10-06-19,1.8,31.4,25,77,88,4,7,0.5,130,160,0
11-06-19,6.3,32.5,23.2,91,87,5,8,2.7,140,170,0
12-06-19,29.6,32,22.8,95,96,8,8,0.9,180,220,0
13-06-19,142,33.2,21.3,100,100,6,8,0,190,220,0
14-06-19,63.5,32.6,22.5,98,74,6,6,2,160,220,0
15-06-19,21.4,32.8,23.2,96,87,8,4,3.7,100,230,0
16-06-19,3.1,33,23.6,94,77,6,3,3.1,280,220,0
17-06-19,3.8,33.2,21,94,78,8,3,4.4,110,270,0
18-06-19,0,33.5,23.6,90,72,8,8,5.1,120,220,0
19-06-19,17.2,32,22.5,95,87,8,6,1.7,100,250,0
20-06-19,40.1,29.6,22.1,100,85,8,8,0,180,30,0
21-06-19,19.1,30.6,22.5,95,80,8,6,0,100,230,0
22-06-19,33.1,29.2,21.7,100,97,8,8,0,70,250,0
23-06-19,31.8,31.2,22,100,84,8,8,0,50,210,0
24-06-19,16.4,31.8,22.4,94,81,8,6,4.8,120,220,0
25-06-19,6.8,31.4,22.7,86,76,6,5,0.7,190,230,0
26-06-19,17,28.4,22.5,97,88,8,6,0,330,210,0
27-06-19,31,30.6,21.8,100,80,8,7,0,130,240,0
28-06-19,5.6,29.2,23.4,89,71,8,8,5,230,240,0
29-06-19,0.8,31.7,23,94,82,8,8,3.3,230,210,0
30-06-19,10.4,31.5,23.4,90,77,8,8,0.3,240,220,0
01-07-19,43.8,31.8,22,98,75,8,8,3,170,230,0
02-07-19,18.8,31.3,23.2,92,77,6,8,2.8,240,230,0
03-07-19,26.8,31.5,22,100,77,8,6,0.2,160,250,0
